ID;Store;Date;IsHoliday;Dept;Weekly_Sales;Temperature;Fuel_Price;MarkDown1;MarkDown2;MarkDown3;MarkDown4;MarkDown5;CPI;Unemployment;Type;Size;Sales_Category;Profit_Estimate
10209;1;26/10/2012;0;6;4032,5;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;403,25
10214;1;26/10/2012;0;18;17934,28;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;1793,428
10215;1;26/10/2012;0;10;26285,27;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;2628,527
10216;1;26/10/2012;0;20;2680,53;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;268,053
10217;1;26/10/2012;0;12;8658,41;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;865,841
10219;1;26/10/2012;0;14;11150;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;1115
10221;1;26/10/2012;0;17;7640,92;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;764,092
10228;1;26/10/2012;0;5;25846,94;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;2584,694
10231;1;26/10/2012;0;7;21449,85;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;2144,985
10233;1;26/10/2012;0;9;41040,84;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;4104,084
10235;1;26/10/2012;0;11;22399,83;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;2239,983
10236;1;26/10/2012;0;19;1640,81;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;Low;164,081
10239;1;26/10/2012;0;13;38512,48;69,16;3,506;2585,85;31,75;6;1057,16;1305,01;223,4442513;6,573;3;151315;High;3851,248
